470|BIOGRAFIA DE LAWRENCE DE ARABI
471|BIOGRAFIA GANDESA
472|BIOLOGIA
473|BISAGRA
474|BLACK SWAN
475|BLACKIE & SON LIMITED
476|BLANCO EDICIONES
477|BLUME
478|BNIBLIOTECA DE LA SECRETARIA E
479|BODAS DE ORO
480|BOEHRINGER MANNHEIM
481|BOFFI GONZALEZ
482|BOGAVANTE
483|BOGOTA
484|BOIS
485|BOIXAREAU
486|BOKET
487|BOKK EDITORA
488|BOLIVAR
489|BONAFEDE
490|BONECHI STEIMATZKY
491|BONUL
492|BONUM
493|BONUN
494|BOOKET
495|BOOKET EDITORA
496|BORACABA
497|BORDADORES
498|BORDAS
499|BOROCABA
500|BOSCH
501|BOSH
502|BOSTON
503|BOTELLA AL MAR
504|BOTELLA DE MAR
505|BOURET
506|BOWKEKR
507|BOWKER
508|BRAGA
509|BRAGA S.A.
510|BREGNA
511|BREUGMERA
512|BRITANICA PUBLISHERS
513|BRITANNICA PUBLISHERS
514|BROWN AND COMPANY
515|BRUERA
516|BRUGERA
517|BRUGERA ARGENTINA
518|BRUGUERA
519|BRUGUERA S.A
520|BRUGUERA.
521|BRUGUERAS
522|BRUIGUERA
523|BRUJAS
524|BRUNO DEL AMO
525|BS AS
526|BS. AS.
527|BS.AS.
528|BSA
529|BUE. GOB. SECRET. PLANEA. DESA
530|BUEN LECTOR
531|BUENOA AIRES
532|BUENOS AIERS
533|BUENOS AIRES
534|BUEREAU
535|BUREAU
536|BUREAU EDITOR
537|BUREAU EDITOR 2000
538|BURO
539|BURO EDITOR
540|BUSQUEDA
541|C S
542|C&C
543|C. PEREZ
544|C.A.D.D.A.N.
545|C.E.A.
546|C.E.A.C.
547|C.E.I.L.P.-F.U.L.P
548|C.S
549|C.S EDICIONES
550|C.S.
551|CA/SERA
552|CABAUT
553|CABAUT & CIA.
554|CAGMI
555|CAJA NACIONAL DE AHORRO POST.
556|CALAPAGO
557|CALATAYUD EDITOR
558|CALDEN
559|CALIGRAF
560|CALLEJA
561|CALMANN-LEVY
562|CALMNN LEVY
563|CALOMINO
564|CALPE
565|CALRETIANA
566|CAMARA ARGENTINA DEL LIBRO
567|CAMARA DE COMERCIO INDUSTRIA Y
568|CAMARA DE DIPUTADOS
569|CAMARA DE DIPUTADOS DE LA PROV
570|CAMBRIDGE DE CULTURA INGLESA
571|CAMBRIDGE UNIVERSITY PRESS
572|CAMINO
573|CAMPANA
574|CAMPANO
575|CAMTARO
576|CANDELABRO
577|CANDIANI
578|CANELAS
579|CANGALLO
580|CANTABRICA
581|CANTARO
582|CANTARO FLACSO-CLACSO
583|CANTARO.
584|CAPITAL INTELECTUAL
585|CAPITEL
586|CAPITULO
587|CAPLIEZ
588|CAPUZ VARELA
589|CARA Y CRUZ
590|CARACAS
591|CARACASEL ATENEO
592|CARAL LUIS DE
593|CARALT
594|CARAT EDITOR
595|CARGOLA
596|CARLINGHOUSE
597|CARLOS LOHLE
598|CARLOS LOHL�
599|CARLOS PEREZ
600|CAROLINA
601|CARRA
602|CARRILLO
603|CARRO DE TESPIS
604|CARTAGO
605|CASA
606|CASA BAUTISTA
607|CASA FIGUEROA
608|CASA PARDO
609|CASA SEGUI
610|CASA VACCARO
611|CASANOVAS
612|CASARINI
613|CASCABELES
614|CASERA
615|CASTA�EDA
616|CASTA�EDA.
617|CASTELAR
618|CASTELL
619|CASTELLVI
620|CASTELVI
621|CASTILLA
622|CASTILLO
623|CASTILLO DE AGUA
624|CATALOGOS
625|CATALOGOS EDITORIAL
626|CATEDRA
627|CATEDRA DE DEFENSA NACIONAL
628|CATEDRA LISANDRO DE LA TORRE
629|CATHEDRA
630|CATOLICA
631|CAYETANO CALOMINO
632|CAYMI
633|CBC
634|CBC UBA
635|CCC
636|CCC EDUCANDO
637|CEAC
638|CEAC ESPA�A
639|CEAL
640|CEDES
641|CEKIT
642|CELTA
643|CELTIA
644|CELTIS
645|CENGAGE LEARNING
646|CENIT
647|CENT. ED. DE AMERICA LATINA
648|CENTAURO
649|CENTE RAUL
650|CENTOR EDITOR DE AMERICA LAT.
651|CENTRA
652|CENTRAL
653|CENTRAL OFFICE OF INFORMATION
654|CENTRO AMERICA LATINA
655|CENTRO ANAAD BRAWAN
656|CENTRO AYUDA TECNICA
657|CENTRO BHAKTIVEDANTA
658|CENTRO DE AMERICA LATINA
659|CENTRO DE ARTES Y LETRAS
660|CENTRO DE AYUDA TECNICA
661|CENTRO DE COOPERACION CIENTIFI
662|CENTRO DE COPIADO
663|CENTRO DE COPIADO LA COPIA
664|CENTRO DE EDITOR DE AMERICA LA
665|CENTRO DE ESTUDIANTE DE INGENI
666|CENTRO DE ESTUDIANTES DE ING.
667|CENTRO DE ESTUDIANTES DE INGEN
668|CENTRO DE ESTUDIANTES DE MEDIC
669|CENTRO DE ESTUDIO DE INGENIER.
670|CENTRO DE ESTUDIOS DE ESTADO Y
671|CENTRO DE ESTUDIOS DE POBLACIO
672|CENTRO DE ESTUDIOS GEN.BS.AS.
673|CENTRO DE ESTUDIOS HUMANISTIC.
674|CENTRO DE ESTUDIOS UNION PARA
675|CENTRO DE INVESTIGACIONES AMBI
676|CENTRO DE TURISMO
